ID;rodada;data;hora;dia;mandante;visitante;formacao_mandante;formacao_visitante;tecnico_mandante;tecnico_visitante;vencedor;arena;mandante_placar;visitante_placar;mandante_estado;visitante_estado;estado_vencedor
7346;9;03/07/2021;19:00;Sabado;Athletico-PR;Fortaleza;4-2-3-1;03/04/2003;J. Vojvoda;J. Vojvoda;Athletico-PR;estadio joaquim americo guimaraes;2;1;PR;CE;PR
7347;9;03/07/2021;18:59;Sabado;America-MG;Santos;4-2-2-2;4-2-3-1;F. Diniz Silva;F. Diniz Silva;America-MG;estadio raimundo sampaio;2;0;MG;SP;MG
7348;9;03/07/2021;21:00;Sabado;Corinthians;Internacional;4-2-3-1;4-2-3-1;D. Aguirre Camblor;D. Aguirre Camblor;-;neo quimica arena;1;1;SP;RS;-
7349;9;04/07/2021;11:02;Domingo;Chapecoense;Bahia;4-1-4-1;4-2-3-1;L. Cavalcanti;L. Cavalcanti;Bahia;arena conda;0;2;SC;BA;BA
7350;9;04/07/2021;16:01;Domingo;Flamengo;Fluminense;04/04/2002;4-2-3-1;R. Machado Marques;R. Machado Marques;Fluminense;neo quimica arena;0;1;RJ;RJ;RJ
7351;9;04/07/2021;16:01;Domingo;Sport;Palmeiras;4-2-3-1;4-2-3-1;A. Moreira Ferreira;A. Moreira Ferreira;Palmeiras;adelmar da costa carvalho;0;1;PE;SP;SP
7352;9;04/07/2021;18:15;Domingo;Ceara;Juventude;4-2-3-1;4-2-3-1;M. dos Santos Gonçalves;M. dos Santos Gonçalves;Ceara;arena castelao;2;0;CE;RS;CE
7353;9;04/07/2021;18:14;Domingo;Sao Paulo;Bragantino;3-4-1-2;4-2-3-1;M. Nogueira Barbieri;M. Nogueira Barbieri;Bragantino;morumbi;1;2;SP;SP;SP
7354;9;04/07/2021;18:15;Domingo;Cuiaba;Atletico-MG;04/04/2002;4-2-3-1;A. Stival;A. Stival;Atletico-MG;arena pantanal;0;1;MT;MG;MG
7355;9;04/07/2021;20:30;Domingo;Gremio;Atletico-GO;4-2-3-1;4-2-3-1;E. de Souza Barroca;E. de Souza Barroca;Atletico-GO;arena do gremio;0;1;RS;GO;GO
7356;10;06/07/2021;19:28;Terça-feira;Santos;Athletico-PR;4-1-4-1;3-4-2-1;A. Cardoso de Oliveira;A. Cardoso de Oliveira;Santos;estadio urbano caldeira;2;1;SP;PR;SP
7357;10;07/07/2021;18:00;Quarta-feira;Bahia;Juventude;04/03/2003;4-1-4-1;M. dos Santos Gonçalves;M. dos Santos Gonçalves;Bahia;estadio de pituacu;1;0;BA;RS;BA
7358;10;07/07/2021;18:01;Quarta-feira;Bragantino;Cuiaba;4-2-3-1;4-2-3-1;J. de Amorim Campos;J. de Amorim Campos;-;nabizao;1;1;SP;MT;-
7359;10;07/07/2021;18:02;Quarta-feira;Fortaleza;America-MG;3-4-1-2;4-2-3-1;V. Carmo Mancini;V. Carmo Mancini;Fortaleza;arena castelao;4;0;CE;MG;CE
7360;10;07/07/2021;18:59;Quarta-feira;Palmeiras;Gremio;4-2-3-1;4-2-3-1;T. Gomes Pacheco;T. Gomes Pacheco;Palmeiras;allianz parque;2;0;SP;RS;SP
7361;10;07/07/2021;19:00;Quarta-feira;Atletico-MG;Flamengo;3-1-4-2;4-1-2-1-2;R. Ceni;R. Ceni;Atletico-MG;mineirao;2;1;MG;RJ;MG
7362;10;07/07/2021;19:15;Quarta-feira;Atletico-GO;Sport;04/03/2003;4-2-3-1;U. Louzer Filho;U. Louzer Filho;-;estadio antonio accioly;1;1;GO;PE;-
7363;10;07/07/2021;21:30;Quarta-feira;Internacional;Sao Paulo;4-1-4-1;3-1-4-2;H. Crespo;H. Crespo;Sao Paulo;estadio jose pinheiro borda;0;2;RS;SP;SP
7364;10;07/07/2021;21:30;Quarta-feira;Fluminense;Ceara;4-2-3-1;4-2-3-1;A. Ferreira;A. Ferreira;-;estadio vasco da gama;0;0;RJ;CE;-
7365;10;08/07/2021;21:00;Quinta-feira;Chapecoense;Corinthians;04/03/2003;4-2-3-1;S. Campos Junior;S. Campos Junior;Corinthians;arena conda;0;1;SC;SP;SP
7366;11;10/07/2021;16:30;Sabado;Palmeiras;Santos;4-2-2-2;4-2-3-1;F. Diniz Silva;F. Diniz Silva;Palmeiras;allianz parque;3;2;SP;SP;SP
7367;11;10/07/2021;16:30;Sabado;Gremio;Internacional;4-2-3-1;4-1-4-1;D. Aguirre Camblor;D. Aguirre Camblor;-;arena do gremio;0;0;RS;RS;-
7368;11;10/07/2021;17:29;Sabado;Athletico-PR;Bragantino;4-2-3-1;4-2-3-1;M. Nogueira Barbieri;M. Nogueira Barbieri;-;estadio joaquim americo guimaraes;2;2;PR;SP;-
7369;11;10/07/2021;19:01;Sabado;Sport;Fluminense;4-1-4-1;4-2-3-1;R. Machado Marques;R. Machado Marques;Fluminense;adelmar da costa carvalho;1;2;PE;RJ;RJ
7370;11;10/07/2021;19:00;Sabado;Sao Paulo;Bahia;3-1-4-2;04/03/2003;L. Cavalcanti;L. Cavalcanti;Sao Paulo;morumbi;1;0;SP;BA;SP
7371;11;10/07/2021;19:01;Sabado;America-MG;Atletico-MG;3-4-1-2;04/03/2003;A. Stival;A. Stival;Atletico-MG;estadio raimundo sampaio;0;1;MG;MG;MG
7372;11;11/07/2021;11:01;Domingo;Juventude;Atletico-GO;4-1-2-1-2;4-2-3-1;E. de Souza Barroca;E. de Souza Barroca;-;alfredo jaconi;1;1;RS;GO;-
7373;11;11/07/2021;18:15;Domingo;Cuiaba;Ceara;04/04/2002;4-2-3-1;A. Ferreira;A. Ferreira;-;arena pantanal;2;2;MT;CE;-
7374;11;11/07/2021;18:15;Domingo;Flamengo;Chapecoense;4-2-2-2;03/04/2003;J. Ribeiro Ventura;J. Ribeiro Ventura;Flamengo;maracana;2;1;RJ;SC;RJ
7375;11;11/07/2021;20:30;Domingo;Fortaleza;Corinthians;3-4-1-2;4-2-3-1;S. Campos Junior;S. Campos Junior;Fortaleza;arena castelao;1;0;CE;SP;CE
7376;12;17/07/2021;17:00;Sabado;Ceara;Athletico-PR;4-2-3-1;4-2-3-1;A. Cardoso de Oliveira;A. Cardoso de Oliveira;Ceara;arena castelao;1;0;CE;PR;CE
7377;12;17/07/2021;17:00;Sabado;Sao Paulo;Fortaleza;3-1-4-2;3-4-1-2;J. Vojvoda;J. Vojvoda;Fortaleza;morumbi;0;1;SP;CE;CE
7378;12;17/07/2021;19:00;Sabado;Corinthians;Atletico-MG;04/03/2003;4-2-3-1;A. Stival;A. Stival;Atletico-MG;neo quimica arena;1;2;SP;MG;MG
7379;12;17/07/2021;21:00;Sabado;Fluminense;Gremio;4-2-3-1;04/04/2002;L. Scolari;L. Scolari;Gremio;maracana;0;1;RJ;RS;RS
7380;12;18/07/2021;11:03;Domingo;Chapecoense;Cuiaba;03/04/2003;4-2-3-1;J. de Amorim Campos;J. de Amorim Campos;Cuiaba;arena conda;2;3;SC;MT;MT
7381;12;18/07/2021;16:00;Domingo;Atletico-GO;Palmeiras;4-2-3-1;4-2-3-1;A. Moreira Ferreira;A. Moreira Ferreira;Palmeiras;estadio do governo do estado de goias serra dourada;0;3;GO;SP;SP
7382;12;18/07/2021;18:13;Domingo;Bahia;Flamengo;4-2-3-1;4-2-3-1;Renato Gaúcho;Renato Gaúcho;Flamengo;itaipava arena fonte nova;0;5;BA;RJ;RJ
7383;12;18/07/2021;20:31;Domingo;Internacional;Juventude;04/03/2003;4-2-3-1;M. dos Santos Gonçalves;M. dos Santos Gonçalves;Internacional;estadio jose pinheiro borda;1;0;RS;RS;RS
7384;12;18/07/2021;20:29;Domingo;Bragantino;Santos;4-2-3-1;04/03/2003;F. Diniz Silva;F. Diniz Silva;-;nabizao;2;2;SP;SP;-
7385;12;19/07/2021;20:00;Segunda-feira;America-MG;Sport;3-4-1-2;4-2-3-1;U. Louzer Filho;U. Louzer Filho;Sport;estadio raimundo sampaio;0;1;MG;PE;PE
7386;13;24/07/2021;17:00;Sabado;Gremio;America-MG;03/05/2002;3-4-1-2;V. Carmo Mancini;V. Carmo Mancini;-;arena do gremio;1;1;RS;MG;-
7387;13;24/07/2021;19:00;Sabado;Palmeiras;Fluminense;4-2-3-1;4-2-3-1;R. Machado Marques;R. Machado Marques;Palmeiras;allianz parque;1;0;SP;RJ;SP
7388;13;25/07/2021;11:00;Domingo;Atletico-MG;Bahia;4-2-3-1;04/03/2003;L. Cavalcanti;L. Cavalcanti;Atletico-MG;mineirao;3;0;MG;BA;MG
7389;13;25/07/2021;16:01;Domingo;Fortaleza;Bragantino;3-4-1-2;4-2-3-1;M. Nogueira Barbieri;M. Nogueira Barbieri;Fortaleza;arena castelao;1;0;CE;SP;CE
7390;13;25/07/2021;16:00;Domingo;Flamengo;Sao Paulo;4-2-3-1;3-5-1-1;H. Crespo;H. Crespo;Flamengo;maracana;5;1;RJ;SP;RJ
7391;13;25/07/2021;18:15;Domingo;Santos;Atletico-GO;4-2-3-1;4-2-3-1;E. de Souza Barroca;E. de Souza Barroca;Atletico-GO;estadio urbano caldeira;0;1;SP;GO;GO
7392;13;25/07/2021;18:15;Domingo;Athletico-PR;Internacional;4-2-3-1;4-1-4-1;D. Aguirre Camblor;D. Aguirre Camblor;Athletico-PR;estadio joaquim americo guimaraes;2;1;PR;RS;PR
7393;13;25/07/2021;20:30;Domingo;Sport;Ceara;4-2-3-1;4-2-3-1;A. Ferreira;A. Ferreira;-;adelmar da costa carvalho;0;0;PE;CE;-
7394;13;26/07/2021;18:00;Segunda-feira;Juventude;Chapecoense;04/03/2003;04/03/2003;J. Ribeiro Ventura;J. Ribeiro Ventura;Juventude;alfredo jaconi;1;0;RS;SC;RS
7395;13;26/07/2021;19:59;Segunda-feira;Cuiaba;Corinthians;04/04/2002;04/03/2003;S. Campos Junior;S. Campos Junior;Corinthians;arena pantanal;1;2;MT;SP;SP
7396;14;31/07/2021;19:00;Sabado;Sao Paulo;Palmeiras;04/04/2002;4-2-3-1;A. Moreira Ferreira;A. Moreira Ferreira;-;morumbi;0;0;SP;SP;-
7397;14;31/07/2021;20:00;Sabado;Internacional;Cuiaba;04/04/2002;4-4-1-1;J. de Amorim Campos;J. de Amorim Campos;-;estadio jose pinheiro borda;0;0;RS;MT;-
7398;14;31/07/2021;21:00;Sabado;Bragantino;Gremio;4-2-3-1;4-2-3-1;L. Scolari;L. Scolari;Bragantino;nabizao;1;0;SP;RS;SP
7399;14;01/08/2021;16:00;Domingo;Corinthians;Flamengo;4-1-4-1;4-2-3-1;Renato Gaúcho;Renato Gaúcho;Flamengo;neo quimica arena;1;3;SP;RJ;RJ
7400;14;01/08/2021;16:00;Domingo;Atletico-MG;Athletico-PR;4-2-3-1;4-2-3-1;A. Cardoso de Oliveira;A. Cardoso de Oliveira;Atletico-MG;mineirao;2;0;MG;PR;MG
7401;14;01/08/2021;18:15;Domingo;Chapecoense;Santos;4-2-3-1;4-1-4-1;F. Diniz Silva;F. Diniz Silva;Santos;arena conda;0;1;SC;SP;SP
7402;14;01/08/2021;18:15;Domingo;Bahia;Sport;04/03/2003;4-2-3-1;U. Louzer Filho;U. Louzer Filho;Sport;estadio de pituacu;0;1;BA;PE;PE
7403;14;01/08/2021;20:28;Domingo;Atletico-GO;America-MG;4-2-3-1;3-4-2-1;V. Carmo Mancini;V. Carmo Mancini;-;estadio antonio accioly;1;1;GO;MG;-
7404;14;01/08/2021;20:30;Domingo;Ceara;Fortaleza;04/03/2003;3-4-1-2;J. Vojvoda;J. Vojvoda;Ceara;arena castelao;3;1;CE;CE;CE
7405;14;02/09/2021;19:00;Quinta-feira;Fluminense;Juventude;04/03/2003;04/03/2003;M. dos Santos Gonçalves;M. dos Santos Gonçalves;-;maracana;1;1;RJ;RS;-
7406;15;06/08/2021;18:59;Sexta-feira;Sport;Bragantino;4-2-3-1;4-1-4-1;C. Maldonado;C. Maldonado;-;adelmar da costa carvalho;0;0;PE;SP;-
7407;15;07/08/2021;17:59;Sabado;Athletico-PR;Sao Paulo;4-2-3-1;4-2-3-1;H. Crespo;H. Crespo;Sao Paulo;estadio joaquim americo guimaraes;1;2;PR;SP;SP
7408;15;07/08/2021;21:00;Sabado;Palmeiras;Fortaleza;4-2-3-1;03/05/2002;J. Vojvoda;J. Vojvoda;Fortaleza;allianz parque;2;3;SP;CE;CE
7409;15;07/08/2021;21:00;Sabado;Cuiaba;Bahia;4-2-3-1;4-1-3-2;L. Cavalcanti;L. Cavalcanti;-;arena pantanal;1;1;MT;BA;-
7410;15;08/08/2021;16:00;Domingo;Juventude;Atletico-MG;4-2-3-1;4-2-3-1;A. Stival;A. Stival;Atletico-MG;alfredo jaconi;1;2;RS;MG;MG
7411;15;08/08/2021;16:00;Domingo;America-MG;Fluminense;4-2-3-1;4-2-3-1;R. Machado Marques;R. Machado Marques;America-MG;estadio raimundo sampaio;1;0;MG;RJ;MG
7412;15;08/08/2021;15:59;Domingo;Santos;Corinthians;04/03/2003;4-1-4-1;S. Campos Junior;S. Campos Junior;-;estadio urbano caldeira;0;0;SP;SP;-
7413;15;08/08/2021;18:15;Domingo;Ceara;Atletico-GO;4-2-3-1;4-2-3-1;E. de Souza Barroca;E. de Souza Barroca;-;arena castelao;0;0;CE;GO;-
7414;15;08/08/2021;18:15;Domingo;Flamengo;Internacional;4-2-2-2;4-2-3-1;D. Aguirre Camblor;D. Aguirre Camblor;Internacional;maracana;0;4;RJ;RS;RS
7415;15;09/08/2021;19:59;Segunda-feira;Gremio;Chapecoense;4-2-3-1;04/04/2002;L. de Oliveira Preto;L. de Oliveira Preto;Gremio;arena do gremio;2;1;RS;SC;RS
7416;16;14/08/2021;17:02;Sabado;Bragantino;Juventude;04/03/2003;4-2-3-1;M. dos Santos Gonçalves;M. dos Santos Gonçalves;Juventude;nabizao;1;2;SP;RS;RS
7417;16;14/08/2021;19:00;Sabado;Atletico-MG;Palmeiras;4-2-3-1;4-2-3-1;A. Moreira Ferreira;A. Moreira Ferreira;Atletico-MG;mineirao;2;0;MG;SP;MG
7418;16;14/08/2021;21:01;Sabado;Sao Paulo;Gremio;3-4-1-2;4-2-3-1;L. Scolari;L. Scolari;Sao Paulo;morumbi;2;1;SP;RS;SP
7419;16;15/08/2021;16:00;Domingo;Flamengo;Sport;04/04/2002;4-2-3-1;U. Louzer Filho;U. Louzer Filho;Flamengo;estadio municipal general raulino de oliveira;2;0;RJ;PE;RJ
7420;16;15/08/2021;16:00;Domingo;Corinthians;Ceara;04/03/2003;4-2-3-1;A. Ferreira;A. Ferreira;Corinthians;neo quimica arena;3;1;SP;CE;SP
7421;16;15/08/2021;18:15;Domingo;Bahia;Atletico-GO;04/04/2002;4-2-3-1;E. de Souza Barroca;E. de Souza Barroca;Atletico-GO;estadio de pituacu;1;2;BA;GO;GO
7422;16;15/08/2021;18:14;Domingo;Cuiaba;Athletico-PR;04/04/2002;4-2-3-1;A. Cardoso de Oliveira;A. Cardoso de Oliveira;Cuiaba;arena pantanal;1;0;MT;PR;MT
7423;16;15/08/2021;18:15;Domingo;Fortaleza;Santos;3-4-1-2;4-2-3-1;E. Zuma;E. Zuma;-;arena castelao;1;1;CE;SP;-
7424;16;15/08/2021;20:30;Domingo;Internacional;Fluminense;04/04/2002;4-3-1-2;R. Machado Marques;R. Machado Marques;Internacional;estadio jose pinheiro borda;4;2;RS;RJ;RS
7425;16;16/08/2021;20:01;Segunda-feira;Chapecoense;America-MG;04/03/2003;4-2-3-1;V. Carmo Mancini;V. Carmo Mancini;-;arena conda;1;1;SC;MG;-
7426;17;21/08/2021;17:00;Sabado;Atletico-GO;Chapecoense;04/04/2002;4-2-3-1;L. de Oliveira Preto;L. de Oliveira Preto;-;estadio antonio accioly;1;1;GO;SC;-
7427;17;21/08/2021;19:00;Sabado;Gremio;Bahia;4-2-3-1;4-1-4-1;B. Lopes;B. Lopes;Gremio;arena do gremio;2;0;RS;BA;RS
7428;17;21/08/2021;21:00;Sabado;Juventude;Fortaleza;4-2-3-1;3-4-1-2;J. Vojvoda;J. Vojvoda;-;alfredo jaconi;1;1;RS;CE;-
7429;17;22/08/2021;11:00;Domingo;Palmeiras;Cuiaba;4-2-3-1;04/04/2002;J. de Amorim Campos;J. de Amorim Campos;Cuiaba;allianz parque;0;2;SP;MT;MT
7430;17;22/08/2021;16:00;Domingo;Ceara;Flamengo;4-2-3-1;4-2-3-1;Renato Gaúcho;Renato Gaúcho;-;arena castelao;1;1;CE;RJ;-
7431;17;22/08/2021;15:59;Domingo;Athletico-PR;Corinthians;4-2-3-1;4-2-3-1;S. Campos Junior;S. Campos Junior;Corinthians;estadio joaquim americo guimaraes;0;1;PR;SP;SP
7432;17;22/08/2021;18:14;Domingo;Santos;Internacional;4-2-3-1;04/04/2002;D. Aguirre Camblor;D. Aguirre Camblor;-;estadio urbano caldeira;2;2;SP;RS;-
7433;17;22/08/2021;20:30;Domingo;Sport;Sao Paulo;4-2-3-1;04/03/2003;H. Crespo;H. Crespo;Sao Paulo;adelmar da costa carvalho;0;1;PE;SP;SP
7434;17;23/08/2021;20:00;Segunda-feira;America-MG;Bragantino;4-2-3-1;4-2-3-1;M. Nogueira Barbieri;M. Nogueira Barbieri;Bragantino;estadio raimundo sampaio;0;2;MG;SP;SP
7435;17;23/08/2021;19:59;Segunda-feira;Fluminense;Atletico-MG;4-2-3-1;4-2-3-1;A. Stival;A. Stival;-;estadio vasco da gama;1;1;RJ;MG;-
7436;18;28/08/2021;17:00;Sabado;Sport;Chapecoense;4-2-3-1;4-1-4-1;D. Camargo;D. Camargo;-;adelmar da costa carvalho;0;0;PE;SC;-
7437;18;28/08/2021;19:00;Sabado;Santos;Flamengo;4-2-3-1;4-2-3-1;Renato Gaúcho;Renato Gaúcho;Flamengo;estadio urbano caldeira;0;4;SP;RJ;RJ
7438;18;28/08/2021;21:00;Sabado;Gremio;Corinthians;4-2-3-1;04/05/2001;S. Campos Junior;S. Campos Junior;Corinthians;arena do gremio;0;1;RS;SP;SP
7439;18;28/08/2021;21:00;Sabado;Palmeiras;Athletico-PR;4-2-3-1;4-2-3-1;A. Cardoso de Oliveira;A. Cardoso de Oliveira;Palmeiras;allianz parque;2;1;SP;PR;SP
7440;18;29/08/2021;11:01;Domingo;America-MG;Ceara;4-2-3-1;4-2-3-1;A. Ferreira;A. Ferreira;America-MG;estadio raimundo sampaio;2;0;MG;CE;MG
7441;18;29/08/2021;16:00;Domingo;Juventude;Sao Paulo;05/03/2002;3-4-1-2;H. Crespo;H. Crespo;-;alfredo jaconi;1;1;RS;SP;-
7442;18;29/08/2021;18:14;Domingo;Atletico-GO;Internacional;04/04/2002;4-2-3-1;D. Aguirre Camblor;D. Aguirre Camblor;-;estadio antonio accioly;0;0;GO;RS;-
7443;18;29/08/2021;20:31;Domingo;Bragantino;Atletico-MG;4-2-3-1;4-2-3-1;A. Stival;A. Stival;-;nabizao;1;1;SP;MG;-
7444;18;30/08/2021;19:00;Segunda-feira;Fluminense;Bahia;04/03/2003;4-2-3-1;D. Dabove;D. Dabove;Fluminense;maracana;2;0;RJ;BA;RJ
7445;18;30/08/2021;21:30;Segunda-feira;Fortaleza;Cuiaba;3-4-1-2;04/04/2002;J. de Amorim Campos;J. de Amorim Campos;-;arena castelao;0;0;CE;MT;-
7446;19;04/09/2021;20:59;Sabado;Bahia;Fortaleza;4-2-3-1;03/04/2003;J. Vojvoda;J. Vojvoda;Bahia;estadio de pituacu;4;2;BA;CE;BA
7447;19;04/09/2021;21:00;Sabado;Cuiaba;Santos;4-2-3-1;04/03/2003;F. Diniz Silva;F. Diniz Silva;Cuiaba;arena pantanal;2;1;MT;SP;MT
7448;19;05/09/2021;18:15;Domingo;Athletico-PR;Sport;4-2-3-1;4-2-3-1;G. Florentín;G. Florentín;-;estadio joaquim americo guimaraes;0;0;PR;PE;-
7449;19;07/09/2021;21:30;Terça-feira;Corinthians;Juventude;04/05/2001;4-1-2-1-2;M. dos Santos Gonçalves;M. dos Santos Gonçalves;-;neo quimica arena;1;1;SP;RS;-
7450;19;07/09/2021;21:30;Terça-feira;Chapecoense;Fluminense;04/04/2002;04/03/2003;M. de Oliveira;M. de Oliveira;Fluminense;arena conda;1;2;SC;RJ;RJ
7451;19;22/09/2021;20:31;Quarta-feira;Sao Paulo;America-MG;4-3-1-2;4-1-3-2;V. Carmo Mancini;V. Carmo Mancini;-;morumbi;0;0;SP;MG;-
7452;19;20/10/2021;19:02;Quarta-feira;Ceara;Palmeiras;4-2-3-1;4-2-3-1;A. Moreira Ferreira;A. Moreira Ferreira;Palmeiras;arena castelao;1;2;CE;SP;SP
7453;19;21/10/2021;20:00;Quinta-feira;Internacional;Bragantino;4-2-3-1;04/04/2002;M. Nogueira Barbieri;M. Nogueira Barbieri;-;estadio jose pinheiro borda;1;1;RS;SP;-
7454;19;03/11/2021;21:00;Quarta-feira;Atletico-MG;Gremio;04/04/2002;04/03/2003;V. Carmo Mancini;V. Carmo Mancini;Atletico-MG;mineirao;2;1;MG;RS;MG
7455;19;05/11/2021;21:31;Sexta-feira;Flamengo;Atletico-GO;04/04/2002;4-2-3-1;E. de Souza Barroca;E. de Souza Barroca;Flamengo;maracana;2;0;RJ;GO;RJ
7456;20;11/09/2021;16:00;Sabado;America-MG;Athletico-PR;3-4-1-2;04/04/2002;P. Autuori de Mello;P. Autuori de Mello;America-MG;estadio raimundo sampaio;2;0;MG;PR;MG
7457;20;11/09/2021;17:00;Sabado;Juventude;Cuiaba;04/03/2003;4-2-3-1;J. de Amorim Campos;J. de Amorim Campos;Cuiaba;alfredo jaconi;1;2;RS;MT;MT
7458;20;11/09/2021;18:59;Sabado;Bragantino;Chapecoense;4-2-3-1;4-1-4-1;L. de Oliveira Preto;L. de Oliveira Preto;Chapecoense;nabizao;1;2;SP;SC;SC
7459;20;11/09/2021;21:00;Sabado;Santos;Bahia;4-1-4-1;04/04/2002;D. Dabove;D. Dabove;-;estadio urbano caldeira;0;0;SP;BA;-
7460;20;12/09/2021;11:00;Domingo;Gremio;Ceara;4-2-3-1;4-2-3-1;T. Retzalff Nunes;T. Retzalff Nunes;Gremio;arena do gremio;2;0;RS;CE;RS
7461;20;12/09/2021;16:00;Domingo;Fortaleza;Atletico-MG;3-4-1-2;4-2-3-1;A. Stival;A. Stival;Atletico-MG;arena castelao;0;2;CE;MG;MG
7462;20;12/09/2021;15:59;Domingo;Palmeiras;Flamengo;4-2-3-1;4-2-3-1;Renato Gaúcho;Renato Gaúcho;Flamengo;allianz parque;1;3;SP;RJ;RJ
7463;20;12/09/2021;18:15;Domingo;Atletico-GO;Corinthians;04/04/2002;04/05/2001;S. Campos Junior;S. Campos Junior;-;estadio antonio accioly;1;1;GO;SP;-
7464;20;12/09/2021;20:30;Domingo;Fluminense;Sao Paulo;04/03/2003;3-4-1-2;H. Crespo;H. Crespo;Fluminense;maracana;2;1;RJ;SP;RJ
7465;20;13/09/2021;20:00;Segunda-feira;Sport;Internacional;05/03/2002;4-2-3-1;D. Aguirre Camblor;D. Aguirre Camblor;Internacional;adelmar da costa carvalho;0;1;PE;RS;RS
7466;21;18/09/2021;17:00;Sabado;Chapecoense;Palmeiras;04/04/2002;4-2-3-1;A. Moreira Ferreira;A. Moreira Ferreira;Palmeiras;arena conda;0;2;SC;SP;SP
7467;21;18/09/2021;18:45;Sabado;Athletico-PR;Juventude;3-4-2-1;4-2-3-1;M. dos Santos Gonçalves;M. dos Santos Gonçalves;Athletico-PR;estadio joaquim americo guimaraes;2;1;PR;RS;PR
7468;21;18/09/2021;19:01;Sabado;Atletico-MG;Sport;4-2-3-1;4-2-3-1;G. Florentín;G. Florentín;Atletico-MG;mineirao;3;0;MG;PE;MG
7469;21;18/09/2021;21:00;Sabado;Bahia;Bragantino;04/03/2003;4-2-3-1;M. Nogueira Barbieri;M. Nogueira Barbieri;-;itaipava arena fonte nova;1;1;BA;SP;-
7470;21;18/09/2021;20:59;Sabado;Ceara;Santos;4-2-3-1;03/04/2003;F. Carille;F. Carille;-;arena castelao;0;0;CE;SP;-
7471;21;19/09/2021;11:01;Domingo;Internacional;Fortaleza;4-2-3-1;3-4-1-2;J. Vojvoda;J. Vojvoda;Internacional;estadio jose pinheiro borda;1;0;RS;CE;RS
7472;21;19/09/2021;16:01;Domingo;Sao Paulo;Atletico-GO;04/03/2003;04/04/2002;E. de Souza Barroca;E. de Souza Barroca;Sao Paulo;morumbi;2;1;SP;GO;SP
7473;21;19/09/2021;18:15;Domingo;Corinthians;America-MG;04/03/2003;4-2-3-1;V. Carmo Mancini;V. Carmo Mancini;-;neo quimica arena;1;1;SP;MG;-
7474;21;19/09/2021;20:30;Domingo;Flamengo;Gremio;4-2-3-1;4-2-3-1;L. Scolari;L. Scolari;Gremio;maracana;0;1;RJ;RS;RS
7475;21;20/09/2021;20:00;Segunda-feira;Cuiaba;Fluminense;4-2-3-1;04/03/2003;M. de Oliveira;M. de Oliveira;-;arena pantanal;2;2;MT;RJ;-
7476;22;25/09/2021;17:00;Sabado;Ceara;Chapecoense;4-2-3-1;4-1-4-1;L. de Oliveira Preto;L. de Oliveira Preto;Ceara;arena castelao;1;0;CE;SC;CE
7477;22;25/09/2021;19:00;Sabado;Corinthians;Palmeiras;04/03/2003;4-2-3-1;A. Moreira Ferreira;A. Moreira Ferreira;Corinthians;neo quimica arena;2;1;SP;SP;SP
7478;22;25/09/2021;21:00;Sabado;Sao Paulo;Atletico-MG;3-4-1-2;03/05/2002;A. Stival;A. Stival;-;morumbi;0;0;SP;MG;-
7479;22;26/09/2021;11:04;Domingo;America-MG;Flamengo;4-2-3-1;04/03/2003;Renato Gaúcho;Renato Gaúcho;-;estadio raimundo sampaio;1;1;MG;RJ;-
7480;22;26/09/2021;16:00;Domingo;Internacional;Bahia;4-2-3-1;04/04/2002;D. Dabove;D. Dabove;Internacional;estadio jose pinheiro borda;2;0;RS;BA;RS
7481;22;26/09/2021;16:00;Domingo;Fluminense;Bragantino;04/03/2003;4-2-3-1;M. Nogueira Barbieri;M. Nogueira Barbieri;Fluminense;maracana;2;1;RJ;SP;RJ
7482;22;26/09/2021;16:00;Domingo;Juventude;Santos;3-4-2-1;3-4-1-2;F. Carille;F. Carille;Juventude;alfredo jaconi;3;0;RS;SP;RS
7483;22;26/09/2021;18:16;Domingo;Sport;Fortaleza;4-2-3-1;3-4-1-2;J. Vojvoda;J. Vojvoda;Fortaleza;arena de pernambuco;0;1;PE;CE;CE
7484;22;26/09/2021;18:15;Domingo;Athletico-PR;Gremio;3-4-2-1;4-2-3-1;L. Scolari;L. Scolari;Athletico-PR;estadio joaquim americo guimaraes;4;2;PR;RS;PR
7485;22;26/09/2021;20:30;Domingo;Atletico-GO;Cuiaba;4-2-3-1;04/04/2002;J. de Amorim Campos;J. de Amorim Campos;-;estadio antonio accioly;0;0;GO;MT;-
7486;23;02/10/2021;17:01;Sabado;Cuiaba;America-MG;4-2-3-1;4-2-3-1;V. Carmo Mancini;V. Carmo Mancini;America-MG;arena pantanal;0;2;MT;MG;MG
7487;23;02/10/2021;17:01;Sabado;Fortaleza;Atletico-GO;3-4-1-2;4-2-3-1;E. de Souza Barroca;E. de Souza Barroca;Atletico-GO;arena castelao;0;3;CE;GO;GO
7488;23;02/10/2021;19:00;Sabado;Bragantino;Corinthians;4-2-3-1;4-1-4-1;S. Campos Junior;S. Campos Junior;-;nabizao;2;2;SP;SP;-
7489;23;02/10/2021;21:00;Sabado;Atletico-MG;Internacional;04/04/2002;4-2-3-1;D. Aguirre Camblor;D. Aguirre Camblor;Atletico-MG;mineirao;1;0;MG;RS;MG
7490;23;03/10/2021;16:00;Domingo;Flamengo;Athletico-PR;04/04/2002;3-4-2-1;B. Lazaroni;B. Lazaroni;Flamengo;maracana;3;0;RJ;PR;RJ
